movieId,adult,popularity,originalTitle,overview,tagline,openDt,posterPath,directorId,genreId,countryId,runtime
64923,0,0.441911,Gulliver's Travels,Based on the novel of the same name by Jonathan Swift and built around the Lilliput and Blefuscu episode. It was made partly in live action and partly animated.,,1977-01-01,/2jYtQRXpXJjByjS2h8FAWQGXXkQ.jpg,0,14,GB,81
65055,0,6.06243,Shark Night,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,Terror runs deep.,2011-09-02,/ckvd7BKUYwAVViKmyYPh15eONdc.jpg,4755,27,US,91
65211,0,0.32808,Flaxy Martin,Messing with a mobster's girlfriend gets a lawyer framed for murder.,A girl with a heart of ice!,1949-02-15,/hyqslED0mlfB7DxFV8WTOzdgnaP.jpg,0,53,US,86
65213,0,0.142624,Smart Girls Don't Talk,A society woman gets involved with a gangster only to find he has hidden plans.,THE SCANDAL SQUAD USES BLONDE BAIT TO TRAP A 3-TIME KILLER!,1948-10-09,/7f4efLg7xWGOMty9yVxUVt7yZ4T.jpg,0,18,US,81
65282,0,0.694338,Gambling House,A gambler faces deportation when he gets mixed up with murder.,Here comes Mature !,1950-12-27,/ejOXEgKP3ujfgkRj1zUu5ffY9Fr.jpg,4346,80,US,80
65310,0,1.09477,Hornblower: Loyalty,Hornblower is given a dangerous mission to deliver an emigre French nobleman to a secret rendezvous near Brest while coping with enemy agents in his own ranks.,,2003-01-05,/ksGgFVlqzVE3dMnOblAiINai6xu.jpg,0,12,GB,125
65345,0,0.815856,Longhorns,A sexually active Texas college guy begins to reevaluate his practice of mutual masturbation with straight buddies after he meets an unapologetically gay fellow student.,Beers. Steers... and a few Queers.,2011-06-25,/8Fc9BFBVZXaZBrYhteZmRCGFneH.jpg,0,10749,US,75
65364,0,4.77573,Sexual Predator,A female parole officer unwittingly gets involved with a handsome photographer who might be a serial killer.,The hunt for pleasure is the most basic instinct of all.,2001-12-04,/eteKUUiLxnLhqElNOMzjUruMwKf.jpg,84982,18,US,85
65367,0,0.694785,Trigger Man,Inspired by true events...The story of three hunters who mysteriously became the hunted.,They thought they were alone...,2007-10-19,/rj4cXxDYQGp52lI7WqhYMP9is9V.jpg,101542,28,US,80
65456,0,0.140566,The Atrocity Exhibition,A scientist obsessed with World War III hits the road with a woman so he can re-create scenes from history.,,2000-06-05,/6LGqu8sJDAsHx5as8rzebw0l3KJ.jpg,0,18,US,105
65503,0,0.569912,A Lady Takes a Chance,A city girl on a bus tour of the West encounters a handsome rodeo cowboy who helps her forget her simpy city suitors.,IT'S SCREWY...And So Funny! IT'S RIOTOUS...And Romantic!,1943-08-19,/rB29SX4KYjHpWJmW48ZJVml9wWb.jpg,0,37,US,86
65513,0,1.18246,Les Revenants,The lives of the residents of a small French town are changed when thousands of the recently dead inexplicably come back to life and try to integrate themselves into society that has changed for them.,Why have the dead suddenly returned...,2004-10-27,/b62ak1Qeq8WAb0aAqPk0VdTMmDq.jpg,0,18,FR,102
65546,0,0.221792,Grand Central Murder,A detective investigates the murder of an actress in a train car.,,1942-05-01,/ewkBjrJbQyMbXYbZ9bSut6qbFsR.jpg,0,9648,US,73
65550,0,0.982464,The Rose Tattoo,A grieving widow embarks on a new romance when she discovers her late husband had been cheating on her.,The boldest story of love you have ever been permitted to see!  Seething with realism and frankness!,1955-12-12,/lZj7LHX6kUXjoUuZXx4ZFysqx7S.jpg,90522,18,US,117
65579,0,0.402405,Dirty Filthy Love,A man's life falls apart as a result of his affliction with Obsessive Compulsive Disorder and Tourette's Syndrome in this touching and funny tale.,,2005-05-24,/oWKeAD0E12zXYaKgRj5834LYUqp.jpg,84737,18,GB,93
65599,0,5.89597,The Woman,A lawyer puts his family in jeopardy when he captures the last member of a violent clan and tries to forcibly tame her.,Not every monster lives in the wild.,2011-10-14,/uLH2rtHFJatxbXtUZfBhP8pJmGu.jpg,51534,18,US,102
65603,0,0.000844,Nightwing,Killer bats plague an Indian reservation in New Mexico.,They day belongs to man.  The night is theirs.,1979-06-22,/wL0nfWUacghialBywj2EdNXFA4i.jpg,0,27,US,105
65762,0,1.7479,Swinging with the Finkels,A suburban couple decide to spice up their lives by swinging with another couple.,What do you do to spice up your marriage?,2011-06-01,/ewymv1Pv4T8E0BhvAZXSicTXKhT.jpg,0,35,GB,85
65766,0,0.965179,Bon appétit,A romantic comedy centered on two young cooks and a female sommelier working in a famous Zurich luxury restaurant.,,2010-11-12,/qpJN0yame2kllCPs6n9iEut2OyF.jpg,0,10749,CH,91
65869,0,0.532948,Attraction,A writer/radio advice show host fails to heed his own advice as he stalks his ex-girlfriend and then becomes involved with an actress friend of hers.,Obsession burns beyond control.,2001-04-22,/7yJerOeyYPTyJ4R25DKBTDEU6DP.jpg,0,53,US,95
65874,0,0.286199,Borderline,A groundbreaking film which deals with an inter-racial love triangle and its effects on the local townsfolk.,,1930-10-13,/w2JXQbpFDNLrxNCdEXd1tbJdqYj.jpg,0,18,GB,63
65891,0,2.15084,The Dunwich Horror,A university student is pursued by a man with a demonic secret.,A few years ago in Dunwich a half-witted girl bore illegitimate twins. One of them was almost human!,1970-01-14,/n9dzADA2toW6OHiJmrDsB1EBoOV.jpg,0,18,US,90
65953,0,0.379004,Gun Hill Road,An ex-con returns home to the Bronx after three year in prison to discover his wife estranged and his teenage son exploring a sexual transformation that will put the fragile bonds of their family to the test.,,2011-08-05,/8hxfr5sSgpRWGqCHQqA2u3IxVrr.jpg,0,18,US,86
65994,0,1.50318,Prince Valiant,"""""""A young Viking prince strives to become a knight in King Arthur""""""""s Court and restore his exiled father to his rightful throne.""""""",The Golden Age of Adventure Comes Alive as the Vikings Storm the Screen,1954-04-05,/vCxzFlX3cDOqtZjyQUFOkiYXmCa.jpg,37360,12,US,100
66035,0,0.786025,The Kentuckian,A frontiersman and his son fight to build a new home in Texas.,Hunter...Frontiersman...Adventurer!,1955-08-01,/pLczMnYe5mP3SQo7xwWhMXjsJQc.jpg,13784,28,US,104
66113,0,3.66002,In Her Skin,Tale of a 15-year-old Australian girl who went missing.,,2009-03-13,/oDiq1U8C41qWvaHQ0K0uxUjrkPf.jpg,0,18,AU,107
66125,0,4.88164,Red Dog,Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.,He's Been Everywhere Mate.,2011-08-04,/kKvfHzfuZq2lub9NnM1OYJwNGiA.jpg,0,18,AU,92
66175,0,0.110471,I Was a Shoplifter,A police detective uses any means possible to trap a gang of shoplifters.,,1950-05-13,/t7qoEdRbd7MzuqHQ8BkbfftF2jI.jpg,0,80,US,74
66195,0,5.93584,The Perfect Host,A criminal on the run cons his way into the wrong dinner party where the host is anything but ordinary.,Dinner Parties Are A Dying Art.,2010-07-01,/n6OHmrKpwXAFvobJhNWAT5VnBTf.jpg,0,35,US,93
66628,0,0.144113,??????????..,A young boy learns he is part of a powerful race of psionic humans who must fight the normal humans determined to keep them from Earth.,,1980-04-25,/zvBWyKiWj2ZPokANHOZz73CkkUf.jpg,0,16,JP,0
66668,0,0.802417,The Shrink Is In,A young woman impersonates a shrink to win over her Prince Charming.,This Girl Needs More Than 60 Minutes!,2001-08-01,/4tLEJpupggArsFTAjrpGPzk2j1H.jpg,24318,35,US,87
66787,0,0.527645,Mentor,A thought-provoking drama about the power that a famous university professor holds over his students and assistants.,,2006-04-28,/Ajmf0H9jgVf01OAbcCx0uo9AEGP.jpg,0,18,US,92
66881,0,1.20139,Nightbeast,An alien crash lands and goes on a killing spree.,His Hands Tear Through Flesh and Bone!,1982-11-01,/77XscRc1wx3baIToNxzHK2CNL23.jpg,549026,27,US,81
66984,0,0.282634,How to Play Football,It's Taxidermy Tech vs. Anthropology A&amp;M for this introduction to college football.,,1944-09-15,/kWkOkoVTif8quUJezjd9GL3ej1r.jpg,106834,16,US,7
67276,0,0.581896,Absurda,A group of people are sitting in a theatre watching a movie when one realises that the woman on the screen is her. (IMDb),,2007-05-16,/lYHlcFrh1MMyHIlQY5fY2FMKgJ1.jpg,0,9648,US,2
67409,0,1.85983,Duck Dodgers in the 24½th Century,Space hero Daffy battles Marvin the Martian for control of Planet X.,,1953-07-25,/l1CQTtfH4pcZ8TpmTMdI3VTfagN.jpg,0,16,US,7
67493,0,0.664727,Centennial,The economic and cultural growth of Colorado spanning two centuries from the mid-1700s to the late-1970s.,,1978-10-01,/AoEgJrDVkzlgWugcaTxI03FiUXf.jpg,0,18,US,1256
67794,0,0.090019,Heat and Dust,The parallel story of Anne and her grand-aunt Olivia in their experiences in India,,1983-01-01,/x2mRs5OC8cBnN08AIbAkbbOSrvM.jpg,54441,18,GB,133
67809,0,4.89854,Normal,A Midwestern husband and father announces his plan to have a sex change operation.,Love. Marriage. Acceptance. Sex change.,2003-01-21,/sI25FNHtfgsTiYyIeIR7UBO24vL.jpg,0,18,US,110
67866,0,0.206933,Guyana Tragedy: The Story of Jim Jones,The story of the Peoples Temple cult led by Jim Jones and the events leading up to one of the largest mass suicides in history.,,1980-04-15,/eQL9eUc17FGrAVPnilQ9TS0BmPO.jpg,0,18,US,192
67885,0,2.23486,Bobby Fischer Against the World,The first documentary feature to explore the tragic and bizarre life of the late chess master Bobby Fischer.,,2011-06-06,/nWuo6jWdvqLX0zZ9zmOdQObDCHD.jpg,0,99,US,93
67911,0,3.64078,Bucky Larson: Born to Be a Star,A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps -- and become a porn star.,There Are No Small Actors. Just Small Parts.,2011-09-09,/mpPStfIoPjxjCfLdHDAqCVbLse.jpg,0,35,US,97
68047,0,0.092413,Los Marziano,Los Marziano reconstruye la oportunidad de un reencuentro entre dos hermanos tras un largo período de distanciamiento. Se trata de un relato que trabaja con profunda inteligencia -y con rasgos de comedia- el universo de las relaciones familiares.,,2011-04-10,/4exfBEEa4dtcdIDx67lHVN09bUB.jpg,0,18,AR,0
68143,0,0.477524,Dick Tracy vs. Cueball,A police detective uses his girlfriend to track down a homicidal maniac.,HE'S TERRIFIC! Your Favorite Crime Crusader!,1946-12-18,/x4mpSejVlUBzzFwINuOYp8xZOuH.jpg,51677,28,US,62
68179,0,11.6175,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,Earth's greatest secrets are about to break out!,2013-02-14,/ql8q3VrEWQ7h0zdrUj0NF9IAm5i.jpg,0,16,CA,89
68184,0,1.48698,Cougar Hunting,Tells the tale of three buddies in their 20's whose love-lives are in shambles. They go to Aspen to pursue the booming trend of dating cougars: hot older women who prey on hot young guys.,On the trail of Aspen tail.,2011-04-22,/q8hSpRYMpQGoMCcR59lqVMrNZvV.jpg,0,35,US,102
68197,0,0.351217,Chasing Madoff,A look at how one investigator spent ten years trying to expose Bernie Madoff's massive Ponzi scheme that scammed an estimated $18 billion from investors.,,2010-11-19,/qhmN8umH7zqBbaVElqCNKyQ2Vg7.jpg,0,99,US,91
68202,0,0.915353,Without Men,The women of a remote Latin American town are forced to pick up the pieces and remake their world when all the town's men are forcibly recruited by communist guerrillas.,,2011-06-29,/tTDRgWNWNalqaOVd7ofDuch6TBN.jpg,84437,35,US,83
68309,0,0.561225,The Wooden Horse,True story of three British POWs and their attempt to escape from Nazi Germany,,1950-10-16,/hD7QVqzMeTpYiNYe1vKvrGwlAJr.jpg,0,18,GB,101
68412,0,0.481907,3 Backyards,The story of three people from the same suburban town during the course of one curious autumn day.,,2010-01-01,/59Fei95ZZhYQRDceuJbwSQ6Ucwn.jpg,115226,18,US,88
68427,0,1.09058,Daughters of the Dust,Languid look at the Gullah culture of the sea islands off the coast of South Carolina and Georgia where African folk-ways were maintained well into the 20th Century and was one of the last bastion of these mores in America.,,1991-09-10,/3Skfg8JA6uy3SGaaf61zJ7oh04A.jpg,142603,18,GB,112
68440,0,0.958211,Watch on the Rhine,Kurt and Sara Müller and their three children left Germany many years ago and finally arrive to her mother's house in Washington DC. Kurt are working for the anti-nazi resistance in Germany. The Romanian count Brankovic who also lives there tries to blackmail him.,On her lonesome lips a smile.,1943-08-27,/zjLTU1wYAEvQYbxuq7xcWvIOSuk.jpg,0,18,US,114
68443,0,0.408682,The Glass Menagerie,An aging Southern Belle makes life horrible for her ambitious son and crippled daughter because of her dreams of what life should be.,,1950-09-28,/5K55lT0j1sFToruFomUJHGkPhcm.jpg,0,18,US,107
68503,0,0.499516,Paris by Night of the Living Dead,Deux jeunes mariés vont devoir survivre dans un Paris post-apocalyptique infesté de zombies. L'amour triomphera t-il de la mort ?,,2009-01-20,/mMypj6iVkzHy0rj93dNJRtystLR.jpg,0,27,FR,12
68569,0,0.685649,Invincible,A Jewish strongman performs in Berlin as the blond Aryan hero Siegfried.,,2001-01-01,/gbKWwGk1NFX4CrOb5xsk35xcNlX.jpg,6818,18,GB,90
68701,0,0.075409,Beetle Queen Conquers Tokyo,Untangling the web of cultural and historical ties underlying Japan's deep fascination with insects.,,2009-03-01,/5stu24mvf3WG3SyK3JTxYNvW6iQ.jpg,0,99,JP,90
68752,0,0.542289,Judgment in Berlin,American judge in Germany must decide if the hijacking of an East German plane into West Berlin was justified.,,1988-01-01,/52T7312KrMtCXWSLOys0GRY6a8R.jpg,0,18,DE,96
68927,0,1.31595,Born to Be Wild,Rick Heller is a juvenile delinquent who keeps getting himself into trouble. To keep him out of trouble his mother puts him to work cleaning the cage of a gorilla named Katie which she is teaching to communicate through the use of sign language. When the owner of the gorilla takes her back to become a flea market freak Rick takes it upon himself to break Katie out and take her on an adventurous journey to get her out of the country.,What do you do when your best friend's a 400-pound gorilla? Anything she likes.,1995-03-31,/nVoxCF8QRYWQoPAcDB7EQUsYnwB.jpg,0,18,US,100
68954,0,6.05123,Longitude,Parallel stories: 18th century Harrison builds the marine chronometer for safe navigation at sea; 20th century Gould is obsessed with restoring it.,,2000-01-13,/e0JjmMSQa0l5iSTsXpSCOdWjSN.jpg,77104,10770,GB,198
68979,0,1.30028,Dead Heat on a Merry-Go-Round,A sophisticated con man mounts an intricate plan to rob an airport bank while the Soviet premier is due to arrive.,The slickest swingin'est con man who ever took the world for a ride!,1966-10-12,/34N9NZkfYJMc3Ca6dDqPTlggcio.jpg,0,35,US,104
69016,0,0.191866,Eve's Christmas,A wealthy and successful career woman gets a second chance in life when a magical wish transports her back in time eight years to when she walked away from her fiance to lead a business life in New York.,,2004-12-06,/qicYHCwMtojF8lw0gUNQXkTtfSl.jpg,0,18,US,96
69019,0,0.174562,The Amazing Mr. Bickford,Several pieces of Frank Zappa's music are set against clay animation by Bruce Bickford.,,1987-01-01,/byVrnqR8VEBTGWzRYtFStno8OE.jpg,98539,16,US,52
69035,0,1.23805,Ruby Cairo,Baseball cards and a food-aid worker help a woman follow her shady husband's money trail around the world.,Adults play the most dangerous games.,1992-10-29,/h0BSsVA8snFZ33NU2GIIWXhw9Lj.jpg,0,9648,GB,91
69059,0,0.372454,Shark Zone,A man must hunt down ferocious sharks that are threatening a small beach community.,,2003-10-14,/dfyDnfWP0SS2RH6DXiODQfaUOIR.jpg,0,28,US,87
69065,0,1.69644,Deadfall,Cat burglar Henry Clarke and his accomplices the Moreaus attempt to steal diamonds from the chateau of millionaire Salinas.,Michael Caine plunges into the world of the adulterous... the treacherous... and the perverse!,1968-09-11,/vtJDDUJRAK4lMglHQaiXU3ONf0u.jpg,31439,18,GB,120
69075,0,0.579663,The Snake King,An object is found that points to the secret of eternal youth so a research team is sent to find the fountain only to find it is protected by a giant snake,Pure Evil. Pure Terror. Pure Venom.,2005-04-09,/kkHgym9s2kywQGJeH9GB6R6MOJe.jpg,0,27,BR,96
69150,0,0.209517,Chrome and Hot Leather,A Green Beret returns home from the Vietnam war to find that a gang of murderous bikers has killed his fiancee. He calls on several of his Green Beret buddies to come and help him take revenge on the gang.,Don't muck around with a Green Beret's Mama! He'll take his chopper and ram it down your throat!,1971-09-29,/8yETw4Ne2OlzTLez5OpKQgUg3i7.jpg,0,28,US,91
