actorId,movieId,characterName,characterOrder
61981 ,32306 ,,1 
61981 ,39691 ,Sam (voice),11 
61981 ,177552 ,Addison,2 
61983 ,13851 ,Thomas Wayne / Cop / Doctor / Youth 2 (voice),2 
61983 ,98369 ,Kenny,5 
61997 ,14290 ,Stephanie Vandergosh,3 
62000 ,47891 ,Jill Danser,9 
62001 ,10489 ,Donna Trenton,0 
62001 ,15711 ,Barbara Hanlon,8 
62001 ,61233 ,Jean Applebe,3 
62001 ,248633 ,Sharon Sommers,2 
62010 ,33152 ,Tess Donnelly,2 
62014 ,31582 ,Leonard Wilcox,2 
62019 ,10070 ,Bartender,8 
62019 ,13797 ,Bartender,1 
62019 ,26185 ,Franklin Toms,4 
62033 ,8879 ,Spider Conway,7 
62033 ,17689 ,Bookie,8 
62036 ,21950 ,Bobby Ray,2 
62036 ,100063 ,Christie,1 
62036 ,114574 ,Gill,0 
62054 ,10022 ,Julie Plummer,2 
62054 ,87343 ,Pam Harris,0 
62064 ,59962 ,FDR Foster,1 
62064 ,70703 ,Himself,5 
62064 ,297762 ,Steve Trevor,1 
62064 ,338766 ,Toby Howard,1 
62065 ,278778 ,Crystal,3 
62066 ,15745 ,Horrace,5 
62066 ,26990 ,Jamal,2 
62067 ,11453 ,Rodrigo,6 
62072 ,63493 ,Angela Lucetti,4 
62095 ,22551 ,Victor,0 
62122 ,57119 ,Sebastian,9 
62122 ,376311 ,Danny,5 
62123 ,82519 ,Reggae,2 
62127 ,1713 ,Drew,12 
62127 ,1883 ,Louise Little,8 
62127 ,21554 ,Sister,2 
62127 ,62001 ,Therese Mederos,8 
62137 ,138038 ,Deimata,4 
62173 ,339967 ,Ash,6 
62220 ,251994 ,Kate,1 
62229 ,403434 ,Osman,5 
62312 ,80350 ,Cowboy,5 
62439 ,9381 ,Kid with Tattoos,11 
62491 ,347764 ,Brian,3 
62522 ,12699 ,Jake,5 
62522 ,279371 ,Hank Lyons,2 
62547 ,10052 ,Emily Darrow,3 
62547 ,12618 ,Peyton Van Den Broeck,8 
62548 ,10052 ,Neil Darrow,14 
62549 ,118446 ,Lt. Crosby,4 
62551 ,10052 ,Surgical Nurse,15 
62561 ,23691 ,Esme,3 
62562 ,215931 ,George,8 
62595 ,20539 ,Martha Corey,9 
62596 ,156981 ,Jon Roy,1 
62596 ,167575 ,Victor Crowley,1 
62644 ,51250 ,Rich,3 
62644 ,63139 ,Deon,1 
62644 ,137093 ,50 Cent,16 
62644 ,241254 ,The Pharmacy,6 
62645 ,100540 ,Sgt. Devon Carter,1 
62645 ,296523 ,Sergeant Miller,4 
62648 ,18590 ,Cammie Neely,6 
62692 ,24810 ,Cade Lavelle,1 
62728 ,10065 ,Jodie Defeo,7 
62729 ,10065 ,Ronald Defeo,8 
62729 ,157829 ,Casimir Waiter,13 
62731 ,10065 ,Chief of Police,10 
62732 ,10065 ,ER Doctor,9 
62747 ,10066 ,Nick Jones,4 
62747 ,150202 ,,0 
62747 ,175555 ,Tanner,4 
62747 ,218043 ,Buck Williams,1 
62760 ,10067 ,Carly Douglas,5 
62784 ,239566 ,Pool Cleaner,12 
62784 ,245703 ,Agent Cole,12 
62784 ,333381 ,Kevin,11 
62816 ,10070 ,Hot Wheels,7 
62816 ,13523 ,Ian,0 
62816 ,103014 ,Danny Wrigley,1 
62816 ,291851 ,Moses Ezekiel,13 
62819 ,13797 ,Biker Queen,2 
62819 ,167575 ,Elbert,8 
62831 ,69778 ,Glenn,10 
62831 ,209189 ,Marshall Taylor,5 
62831 ,287689 ,Sandy Pickard,6 
62831 ,309298 ,Pastor Fontaine,4 
62836 ,59962 ,Valet,17 
62842 ,11453 ,T.J. Hicks,1 
62842 ,12183 ,McTeague,7 
62842 ,16392 ,Infamous,2 
62842 ,22067 ,Rat,3 
62842 ,24775 ,Lamont Dixon,0 
62842 ,26710 ,Lonnie,0 
62849 ,91739 ,Verges,12 
62849 ,259997 ,Logan,8 
62851 ,91586 ,Bride in Black / Old Parker Crane,15 
62854 ,195589 ,Toga #2,24 
62861 ,195589 ,Toga #1,23 
62861 ,287689 ,Aaron Williams,0 
62861 ,300302 ,Himself,5 
62862 ,10189 ,Red,2 
62862 ,13484 ,Fred Simmons,0 
62862 ,309298 ,Tony Lazarus,3 
62862 ,336313 ,Orpheus (voice),6 
62863 ,195589 ,Toga #3,25 
62866 ,163814 ,Stella,2 
62879 ,10075 ,Ulf,5 
62879 ,353433 ,Vick,6 
62892 ,286873 ,Bovarr,14 
62893 ,34995 ,Danny Pastor,2 
62909 ,3489 ,Albert Jackson,12 
62909 ,13505 ,Guy in Truck (uncredited),5 
62909 ,285844 ,Danny,3 
62911 ,75595 ,John,9 
62911 ,85414 ,Henry Shaw,2 
62919 ,294795 ,Eduardo Navarra,14 
62920 ,374607 ,Danny Holland,2 
62923 ,45974 ,Narrator (Voice),0 
62960 ,10078 ,Karl,1 
62976 ,268735 ,Luz,14 
62976 ,297762 ,Epione,22 
62976 ,331501 ,Angela Rossi,6 
63000 ,35668 ,Richard Arden,3 
63003 ,13054 ,Carlton Leach,0 
63003 ,41445 ,Peck,2 
63003 ,88818 ,Steve,6 
63046 ,1547 ,Maria,15 
63071 ,13054 ,Tony Tucker,1 
63071 ,20606 ,Sergeant Gavin Wright,7 
63071 ,211528 ,Kramer,4 
63073 ,13054 ,Mickey Steele,7 
63073 ,20606 ,Colonel,15 
63078 ,13054 ,Jimmy Gerenuk,8 
63078 ,79190 ,Michael,4 
63107 ,10085 ,Alison Blanchard,2 
63108 ,10085 ,Brian Cross,1 
63109 ,10085 ,Carlos Aclar,0 
63109 ,54099 ,Marco,3 
63110 ,13255 ,Deputy Foster,3 
63141 ,73772 ,Laurie,4 
63206 ,15711 ,Katherine Wallace,5 
63208 ,14774 ,Corsican Brother,1 
63208 ,16042 ,Himself,0 
63208 ,25111 ,Far out Man,0 
63217 ,10189 ,Mrs. Mendelson,22 
63220 ,336313 ,Madame Zonar (voice),15 
63232 ,306745 ,Carol Andree,7 
63234 ,99367 ,Linda,4 
63234 ,239562 ,Jan,0 
63241 ,100416 ,Olivia,10 
63277 ,18590 ,Shawn,5 
63279 ,4349 ,Maricella Canavesio,13 
63279 ,14976 ,Carol,5 
63280 ,43549 ,Benji,6 
63296 ,12085 ,Mandelbrot,6 
63296 ,14439 ,Jones (Pentagon tank designer),7 
63311 ,1589 ,Teddy,2 
63311 ,10094 ,Alex,2 
63311 ,26587 ,Quaid,1 
63312 ,10094 ,Sophie,3 
63312 ,26223 ,Lori,3 
63312 ,82687 ,Jessica,2 
63364 ,212756 ,Liam,3 
63436 ,58882 ,Snow Flower / Sophia,1 
63463 ,18113 ,Rachel,2 
63464 ,18113 ,Peter,3 
63465 ,18113 ,Gerri Farber,5 
63467 ,18113 ,Marla,7 
63492 ,133558 ,Rossi,0 
63493 ,10105 ,Medic Steven Gould,1 
63493 ,35977 ,Paul,5 
63494 ,10105 ,Flight Sergeant Oberon Winley,2 
63522 ,18165 ,Isabella,2 
63522 ,62838 ,Ava,9 
63522 ,68179 ,Gabby (Voice),9 
63522 ,106747 ,Desdemona,4 
63522 ,268920 ,Daniella,1 
63540 ,322240 ,Josh Myers,5 
63540 ,347754 ,Christian Laughton,2 
63544 ,16167 ,Pastor joe,9 
63546 ,283384 ,Dale Varney,12 
63563 ,12808 ,Suman Shah,2 
63564 ,294795 ,Morgue Technician,17 
63566 ,294795 ,Doctor (C-Section),18 
63585 ,201088 ,Alex Trang,5 
63606 ,10111 ,Isabelle,6 
63608 ,10111 ,Gregory,11 
63608 ,31082 ,Mr. Spender,5 
63611 ,67794 ,Harry Hamilton-Paul,8 
63611 ,214629 ,Richard Paradise,3 
63661 ,18404 ,Marina Dell,1 
63679 ,10994 ,Rena Gruschenka,18 
63679 ,101887 ,Tatiana Dyachenko,4 
63681 ,25557 ,Mary Sefton,2 
63738 ,287524 ,Dylan,7 
63767 ,70670 ,Brede Sperre,7 
63791 ,320 ,Francis,8 
63791 ,47354 ,Dr. Tilley,15 
63791 ,76171 ,Harold,5 
63791 ,137776 ,Donald Mojan,3 
63791 ,267457 ,Dr. Fishbaum,9 
63792 ,10984 ,Brian,10 
63797 ,16962 ,Faban (voice),0 
63857 ,279690 ,Tim,7 
63857 ,376290 ,Frank McGill,19 
63933 ,10134 ,Nady Simmons,1 
63934 ,10134 ,Fender Tremolo,2 
63935 ,10134 ,Marshall Strat,3 
63936 ,10134 ,Pearl Prophet,5 
63936 ,29786 ,Charlotte Caulder,3 
63941 ,20499 ,Moore,5 
63941 ,23178 ,Rick Colton,6 
63978 ,10144 ,Ariel (voice),0 
63978 ,25913 ,Jenna (voice),1 
63978 ,28032 ,Thumbelina (voice),0 
63978 ,77887 ,Barbie (voice),1 
63992 ,19874 ,Blastoff! Chorus,5 
63992 ,26655 ,Rodney,3 
63998 ,84796 ,Helene,3 
63998 ,120520 ,Audrey Van Stanten,3 
64014 ,375082 ,Gino Lapue,4 
64056 ,10163 ,Marnie Burke,2 
64057 ,44389 ,The Magician,4 
64057 ,339994 ,Defense Attorney,11 
64062 ,103675 ,Jae,5 
64064 ,10172 ,Lindsey Persons,3 
64066 ,10172 ,Kevin Persons,4 
64103 ,20606 ,The Snipper,9 
64119 ,36996 ,President Adam Mayfield,9 
64119 ,81009 ,Matt Winslow,0 
64120 ,29786 ,O. W. Shaddock,7 
64135 ,13523 ,Andy,8 
64136 ,291413 ,Tina Walsh,6 
64143 ,10189 ,Carrie Longwood,9 
64144 ,10189 ,Ack,7 
64148 ,7353 ,Christopher Lawrence,7 
64154 ,10201 ,Lucy,3 
64212 ,17136 ,"""""""Heidt / Tim""",0 
64212 ,35543 ,Al Wallace,2 
64212 ,37380 ,Johnny Gambi,3 
64212 ,40858 ,Mike Reese,0 
64213 ,9750 ,Young Randy Daytona,5 
64237 ,14034 ,Tracey Kimberly,11 
64237 ,156981 ,Mary,4 
64238 ,51422 ,Admiral Edwards,4 
64240 ,50590 ,Dr. Malloy,5 
64304 ,24632 ,Steve,2 
64342 ,10189 ,Matheson,10 
64342 ,68179 ,Doc (Voice),11 
64342 ,72359 ,Wade Walker,0 
64342 ,174188 ,Anti-Christ,0 
64342 ,239566 ,Maceo Parker,14 
64358 ,14818 ,Jone Bang Fai,0 
64436 ,174772 ,William Xu,1 
64439 ,270774 ,Samatha Bai,2 
64457 ,38027 ,Hammond Maxwell,3 
64457 ,48852 ,Baxter Slate,2 
64612 ,228973 ,Alex,1 
64645 ,266040 ,(voix),9 
64674 ,59962 ,Ivan,18 
64674 ,146578 ,Julio,6 
64674 ,327833 ,Goran,9 
64712 ,38987 ,George Barber,0 
64715 ,10563 ,Zack,10 
64733 ,9771 ,Maggie Reynolds,4 
64778 ,11607 ,Joyce Collins,1 
64825 ,30361 ,Jim Stevens,0 
64825 ,369033 ,Gabe,4 
64826 ,66787 ,Margaret Burger,8 
64838 ,106821 ,Betty Grable,8 
64856 ,35688 ,Marcus,7 
64856 ,207021 ,Himself,1 
64856 ,327833 ,Reed,4 
64856 ,338107 ,,2 
64896 ,270774 ,Capt. Tang,7 
64897 ,47354 ,Catherine,5 
64908 ,13440 ,Lola Jansco,4 
64915 ,214075 ,Sabine,10 
64917 ,13988 ,Autumn,3 
64917 ,39691 ,Jackie (voice),4 
64929 ,17768 ,Hysterium,1 
64929 ,27841 ,Wilbur Peabody,3 
64929 ,38714 ,Phil Greene,1 
64929 ,149445 ,Mischa,7 
64930 ,10806 ,Tom Halliwell,6 
64930 ,26186 ,Willard C. Gnatpole,3 
64930 ,124210 ,President Manfred Link,1 
64933 ,52961 ,Josh Fairchild,7 
65002 ,17074 ,Lois Lane (voice),4 
65002 ,44625 ,Dr. Ashley,7 
65002 ,70859 ,Grace Wyckoff,1 
65007 ,290825 ,Ms. Maurice,9 
65010 ,1481 ,Savina,1 
65019 ,84071 ,Whitty,2 
65019 ,158939 ,Officer Dealy,4 
65038 ,10680 ,Casey Conway,3 
65054 ,109099 ,Inspector Bach,4 
65054 ,297762 ,Von Hindenberg,32 
65101 ,19965 ,Sheridan,5 
65101 ,204737 ,Hughlene Johansen,2 
65121 ,15316 ,Doug,4 
65141 ,50348 ,Earl,11 
65145 ,261246 ,Katie,8 
65171 ,94363 ,Male Barfly,16 
65196 ,291413 ,Melanie Alexander,2 
65196 ,347127 ,Charlotte Reaves,0 
65205 ,45302 ,Jay,5 
65236 ,20697 ,Himself (as Goldberg),4 
65239 ,9889 ,Jill,6 
65284 ,25549 ,Kay Garven,1 
65284 ,43491 ,Christine Gilbert,2 
65284 ,43514 ,Herself,11 
65284 ,74753 ,Glenda Esmond,1 
65309 ,49082 ,Timmy,1 
65334 ,18222 ,Ivan Greer,2 
65344 ,10448 ,Make,1 
65344 ,16620 ,Bob Morales,4 
65344 ,30922 ,Noris MacKenzie,3 
65344 ,65953 ,Enrique,2 
65345 ,10448 ,Ramana,2 
65395 ,14565 ,Bernie,3 
65400 ,10486 ,Ben,2 
65403 ,10489 ,Tad Trenton,1 
65404 ,10489 ,Steve Kemp,3 
65404 ,47646 ,Jay Rigney,5 
65421 ,63139 ,Mrs. Lopez,6 
65448 ,18093 ,Mrs Allen,5 
65448 ,49455 ,Joy,2 
65463 ,23996 ,Himself,3 
65471 ,355008 ,,9 
65505 ,21294 ,Brewer,3 
65505 ,42634 ,Barney,3 
65505 ,202973 ,Dr. Curtis McDaniel,6 
65524 ,365491 ,Anthony,2 
65528 ,10403 ,Bonnie Sherow,6 
65554 ,28410 ,Ronnie,6 
65554 ,124124 ,Darla,3 
65561 ,17926 ,Euan Falcon,0 
65561 ,19965 ,Mark Austin,0 
65561 ,30669 ,Mitch,0 
65571 ,223202 ,Cruciani,0 
65605 ,293262 ,Himself,0 
65640 ,12699 ,Derrick,3 
65640 ,15708 ,Andrew,8 
65641 ,9384 ,Heather,10 
65641 ,15423 ,Tiffany,7 
65699 ,13812 ,James McCreedy,5 
65717 ,287689 ,Narrator,2 
65717 ,331313 ,Tim Jones,2 
65727 ,56766 ,Dave Reichert,1 
65728 ,9452 ,Head Valet,26 
65728 ,81010 ,Miller,4 
65730 ,312526 ,Spears,3 
65731 ,76600 ,Jake Sully,2 
65750 ,50392 ,Beth,3 
65760 ,13812 ,Kathy,10 
65760 ,13993 ,Ellen,6 
65762 ,21636 ,Lee Owens,2 
65765 ,27381 ,Gilly,5 
65769 ,185460 ,JIm,1 
65771 ,2055 ,Doc Barlow,10 
65772 ,24757 ,Mitch Palmer,1 
65772 ,94363 ,Blane,8 
65797 ,72912 ,Therapist,3 
65806 ,19277 ,Grey LeBlanc,1 
65808 ,10984 ,Detective Leon Vaughn,7 
65826 ,10598 ,Gangster #1,4 
65826 ,86838 ,Hispanic Guy,22 
65827 ,1091 ,Childs,1 
65827 ,9262 ,FBI Chief Conrad,8 
65827 ,14028 ,Commander Scott Boytano,0 
65827 ,14547 ,Sgt. Kilgore,5 
65827 ,25557 ,Alex Holland,3 
65827 ,35689 ,Otis Kent,4 
65827 ,36299 ,The Priest,4 
65827 ,41382 ,Sweet Tee,6 
65827 ,287484 ,Nathan Reynolds,2 
65827 ,290250 ,Older Guy,6 
65827 ,291851 ,Old Judge,4 
65827 ,385031 ,Doc,2 
65831 ,339342 ,Artist,1 
65851 ,10568 ,Harry Faversham,1 
65871 ,10560 ,Jody Sawyer,0 
65871 ,332411 ,Abbie,3 
65920 ,284296 ,Silk,2 
65920 ,336313 ,Sal the Demon (voice),24 
65921 ,67911 ,Claudio,8 
65923 ,264569 ,Himself,1 
66055 ,80350 ,Agent Norton,2 
66069 ,10661 ,Nasi,5 
66070 ,10661 ,James,6 
66071 ,10661 ,Mrs. Greenhouse,7 
66072 ,10661 ,Walbridge,8 
66073 ,10661 ,Oori,10 
66073 ,67911 ,J. Day,5 
66075 ,43341 ,Laird Grainger,0 
66079 ,17496 ,Pam,3 
66094 ,85598 ,Phoebe,6 
66107 ,31462 ,Dana Cannon,0 
66122 ,10610 ,Chinese professor,10 
66143 ,10782 ,Castro,7 
66147 ,14791 ,Delphine,8 
66166 ,30535 ,Renato,0 
66188 ,124124 ,Iris Norwood,1 
66221 ,73462 ,Evelyn Stiller,5 
66223 ,17689 ,Gus Mally,1 
66250 ,10705 ,Bedford,3 
66288 ,85325 ,Papa Thermodyne,3 
66431 ,37565 ,Beverly,5 
66431 ,59678 ,Sam,1 
66441 ,37565 ,Annabelle Fritton,0 
66441 ,136386 ,Alexandra,3 
66441 ,291290 ,Jessie,1 
66442 ,9687 ,Holly Goodfellow,4 
66442 ,37565 ,Chelsea Parker,7 
66442 ,332356 ,Claudia,11 
66446 ,337154 ,Emily,7 
66496 ,106129 ,Donna,0 
66497 ,227552 ,,8 
66524 ,180296 ,Melanie,5 
66528 ,12085 ,Shaun,8 
66528 ,248574 ,Principal Weissman,14 
66536 ,10760 ,Lenny,5 
66537 ,19183 ,Jill Overton,3 
66554 ,41478 ,Judge,0 
66554 ,95807 ,Bob Worley,4 
66555 ,329243 ,Herself,3 
66555 ,379008 ,Herself,1 
66571 ,187541 ,Eddie,3 
66577 ,41558 ,Pam Nicholson,2 
66579 ,84577 ,Brooklyn,3 
66579 ,241254 ,Susan,10 
66579 ,279332 ,Laura Miller,1 
66580 ,367732 ,Kevin,4 
66585 ,338766 ,Bear,14 
66586 ,10661 ,Mariah Carey,14 
66586 ,41209 ,Raychel,1 
66587 ,41160 ,Wullie Smith,0 
66587 ,165739 ,Billy,11 
66606 ,10690 ,Keller,3 
66606 ,22423 ,Bunny Baxter,2 
66606 ,75778 ,Frankie,9 
66610 ,29030 ,Lady Rowena Trevanion / Lady Ligeia,1 
66623 ,284296 ,Tammy,5 
66646 ,13788 ,Matty Newton,7 
66712 ,10774 ,Nelson Chaney,4 
66712 ,17691 ,Winthrop Trowbridge,10 
66712 ,41553 ,Dr. Paul Brucker,4 
66717 ,10610 ,Lester Wong,5 
66741 ,82684 ,Sonny,5 
66743 ,290250 ,John Boy,3 
66781 ,10785 ,Nikki,1 
66791 ,77949 ,Dorothy Vandermeer,13 
66804 ,15698 ,Ray Hughes,0 
66811 ,28932 ,Abe Belkin,4 
66881 ,10805 ,Laura,2 
66881 ,26623 ,Emma Frost,1 
66884 ,3051 ,Alain de Montfaucon,8 
66884 ,26175 ,Wamba,4 
66884 ,176216 ,Emile Zola,2 
66884 ,183039 ,Chen Huan,0 
66896 ,13179 ,Iridessa (voice),2 
66986 ,10823 ,Isaac Chroner,3 
66986 ,19554 ,Host,6 
66986 ,25752 ,Isaac Chroner,0 
67003 ,226594 ,Stor-Ingmar,9 
67015 ,27770 ,Jon Poter,0 
67028 ,58760 ,BBC Newsreader/ Gaston (voice),7 
67028 ,268735 ,,13 
67154 ,41371 ,Michael,1 
67205 ,183258 ,Sands,5 
67206 ,51876 ,Gennady,3 
67206 ,268321 ,Ronald Smythe,9 
67247 ,49877 ,Henderson,4 
67274 ,60629 ,Lorna Davis,0 
67289 ,205673 ,Miss Brendel,6 
67315 ,148318 ,Himself,1 
67392 ,10144 ,Sebastian (voice),3 
67392 ,10567 ,Kron (voice),5 
67393 ,10144 ,Scuttle (voice),4 
67449 ,30784 ,Johnny Bannion,0 
67449 ,44940 ,Tom Yately,0 
67449 ,96793 ,John Craig,0 
67449 ,106017 ,Conrad Heisler,1 
67453 ,45729 ,Eldon,5 
67523 ,30780 ,Duncan,4 
67524 ,2144 ,Joey Dinardo,13 
67524 ,19342 ,Dr. Hamilton,12 
67567 ,67794 ,Douglas Rivers,1 
67575 ,210092 ,Heather Johnson,3 
67579 ,10862 ,Ron Wachter,10 
67579 ,137093 ,Floor Manager,15 
67599 ,23367 ,Sam,0 
67599 ,106747 ,Cereza Desdemona,8 
67599 ,199373 ,Cindy Paulson,1 
67601 ,102639 ,Nervous Mormon,5 
67601 ,278778 ,Ikki,1 
67615 ,51617 ,Queenie Gibbons,6 
67615 ,131074 ,Mrs. Skyes,3 
67616 ,43438 ,Paul Grahame,1 
67674 ,6524 ,J. Paul Getty,6 
67676 ,13765 ,Ghost of Christmas Present,2 
67676 ,43346 ,Ambrose Claverhouse,3 
67677 ,28659 ,Dr. Brian Marlowe,1 
67685 ,14604 ,Doctor Jackson,2 
67685 ,27543 ,Gil Stanton,2 
67685 ,28586 ,Tom Stewart,0 
67685 ,43388 ,John Goode,2 
67685 ,43512 ,Owen Vail,3 
67685 ,44692 ,Dr. Jeffrey Stewart,0 
67685 ,52360 ,Thomas Jefferson,4 
67685 ,71243 ,Lt. (j.g.) Joe Rodgers,1 
67685 ,219424 ,Jeff Sommerfield,1 
67685 ,245268 ,Nipper Wilson,2 
67685 ,266373 ,Insp. Levering,4 
67704 ,10900 ,Dad (Steven),4 
67704 ,77845 ,King (as Hugh R. Dillon),5 
67713 ,156597 ,Joel Hopton,4 
67714 ,49084 ,Georges,1 
67764 ,10663 ,Coach Red Beaulieu,4 
67773 ,2887 ,The Brother,5 
67773 ,9099 ,Master Sergeant Ernest G. Bilko,0 
67773 ,11591 ,Dr. Michael Hfuhruhurr,0 
67773 ,13697 ,Davis,2 
67773 ,20794 ,Frank Sangster,1 
67773 ,24070 ,Philip,0 
67773 ,27171 ,Larry Hubbard,0 
67773 ,29193 ,Jimmy Dell,0 
67773 ,293767 ,Norm Oglesby,5 
67786 ,11450 ,Lester Stempel,21 
67788 ,114394 ,Vincent Dacosta,3 
67805 ,10871 ,"""""""Missy""",0 
67837 ,90214 ,Cherry,6 
67837 ,301875 ,Bess,3 
67848 ,36251 ,Sam Stanton,1 
67848 ,50326 ,Jessica Martin,1 
67849 ,36251 ,Emma Stanton,0 
67849 ,50326 ,Susie Martin,0 
67882 ,81699 ,Govindaswami,6 
67913 ,47115 ,Walter Kane,4 
67917 ,26774 ,The Judge,0 
67917 ,36583 ,Prime Minister Winston Churchill,16 
67978 ,212934 ,Raquel Welch,10 
67978 ,267457 ,Calista Whitacre,12 
67978 ,279332 ,Trish,3 
67979 ,47354 ,Billy Cochran,11 
67979 ,171581 ,Eckert,2 
67987 ,340837 ,Frank Hill,6 
67989 ,226594 ,Tim,5 
68014 ,24584 ,Steven Carter,0 
68046 ,11109 ,Nellie,4 
68088 ,11071 ,Dr. Pat Medford,2 
68109 ,23941 ,Stormy,5 
68122 ,10782 ,Styles,4 
68122 ,11112 ,Frank Peterson,3 
68122 ,17074 ,Superman / Clark Kent (voice),0 
68122 ,244580 ,Dalton,6 
68122 ,291290 ,Hank,2 
68178 ,11857 ,Lonny,3 
68180 ,72912 ,Deputy,5 
68180 ,123109 ,Harris,9 
68180 ,218043 ,Dennis,8 
68186 ,46027 ,Judge Impelliteri,8 
68287 ,347127 ,Alex Reaves,1 
68301 ,12715 ,Tall Eagle,3 
68307 ,29917 ,White,0 
68307 ,407518 ,Sonson,0 
68321 ,10488 ,Captain,3 
68384 ,43711 ,Dorothy Richards,3 
68422 ,130424 ,Paula Woodward,1 
68445 ,11175 ,Lotta Legs,1 
68455 ,20785 ,Emmet Otter / Weasel / Doc Bullfrog / Melissa Rabbit / Yancy Woodchuck (voice),0 
68455 ,51302 ,T.R. the Rooster / Caleb Siles,1 
68456 ,51302 ,Chicken / Additional Muppet Performer,3 
68495 ,17926 ,Michelle,8 
68527 ,19183 ,Jim McCardle,2 
68527 ,33135 ,John,2 
68527 ,42554 ,Michael Werner,4 
68527 ,85755 ,Ken Malansky,2 
68527 ,94105 ,Ken Malansky,3 
68527 ,96906 ,Ken Malansky,2 
68527 ,97073 ,Ken Malansky,2 
68527 ,226050 ,Ken Malansky,2 
68527 ,226679 ,Ken Malansky,2 
68527 ,229081 ,Ken Malansky,3 
68527 ,229088 ,Ken Malansky,2 
68527 ,229094 ,Ken Malansky,2 
68527 ,229097 ,Ken Malansky,3 
68528 ,19553 ,Kane,5 
68559 ,38046 ,Markus,3 
68559 ,139367 ,Joseph Pike,2 
68634 ,5236 ,B-Movie Actress,17 
68634 ,11217 ,Kellie,4 
68642 ,17258 ,Nellie,6 
68642 ,27029 ,Sister Margharita,4 
68642 ,39833 ,Martha Reno,6 
68642 ,47925 ,Mrs. Ellis,3 
68643 ,14290 ,Biology Teacher,5 
68672 ,219645 ,Jordan Monroe,4 
68676 ,54503 ,Old cook,3 
68686 ,11235 ,Ben,2 
68686 ,214629 ,Restaurant proprietor,2 
68763 ,41847 ,Ned McGrath,2 
68763 ,46641 ,Steve,4 
68763 ,245891 ,Avi,5 
68764 ,289728 ,Maggie,14 
68769 ,14127 ,Desiree Thomas,2 
68812 ,24589 ,Carl Fredricksen (voice) (uncredited),3 
68812 ,34732 ,Woody Garfield,4 
68812 ,51054 ,Det. Judd Ridley,4 
68812 ,312100 ,Santa (voice),4 
68842 ,14290 ,Steve Choe,6 
68842 ,27023 ,Smitty,4 
68842 ,267457 ,Roger Whitacre,1 
68884 ,52959 ,Jack Roper,7 
68897 ,49788 ,Chuck Dade Dolger,7 
68898 ,34223 ,Vic,1 
68973 ,11305 ,Jun,0 
68985 ,11316 ,Banquo,2 
69054 ,13401 ,Carolyn,14 
69054 ,26680 ,Rose,2 
69054 ,62001 ,Alexandra Lopez de Pulido,1 
69056 ,535 ,Margo,16 
69068 ,12530 ,Bruno,4 
69070 ,11343 ,Mark Petrie,2 
69122 ,768 ,Mary Kelly,1 
69122 ,14365 ,Alice,0 
69122 ,24123 ,Pippa McGee,0 
69122 ,25674 ,Sara Benedict,2 
69128 ,251994 ,E-Ruption,8 
69136 ,11360 ,Narrator (voice),3 
69136 ,166610 ,Narrator,2 
69150 ,65513 ,Véronique,6 
69206 ,193177 ,Cathy Ellis,1 
69210 ,85414 ,Molly Reins,1 
69230 ,11401 ,Himself,1 
69230 ,157117 ,Himself,12 
69231 ,11401 ,Himself,2 
69232 ,11401 ,Himself,3 
69233 ,11401 ,Himself,4 
69234 ,11401 ,Himself,5 
69237 ,17204 ,Himself (voice),0 
69249 ,86920 ,Sheriff,5 
69300 ,11777 ,Boris Podolsky,6 
69301 ,9819 ,Charlie,6 
69301 ,11359 ,Omri,0 
69302 ,11359 ,Little Bear,1 
69303 ,2144 ,Karen,12 
69337 ,52260 ,Johanna van Navarre,4 
69344 ,22582 ,Jerry,1 
69345 ,15050 ,Chris Brace,4 
69395 ,16299 ,Buster Stupid,2 
69395 ,41282 ,Sam Callahan,3 
69399 ,10806 ,Meredith,15 
69399 ,13856 ,Maggie,5 
69399 ,21753 ,Jessica Lindstrom,2 
69399 ,329289 ,Rose,3 
69405 ,11428 ,Charles Brady,0 
69405 ,47891 ,Cyrus,0 
69415 ,8587 ,Pumbaa (voice),6 
69415 ,11430 ,Pumbaa (voice),1 
69415 ,11450 ,Car Salesman,22 
69415 ,398891 ,Dave,4 
69488 ,32117 ,se stesso,0 
69494 ,709 ,Heller,16 
69494 ,26170 ,Ringerman,4 
69497 ,11453 ,Eva,4 
69500 ,16042 ,Himself,4 
69502 ,10994 ,Reverend Daniels,9 
69502 ,70046 ,Stetson,7 
69508 ,14043 ,Trish,7 
69529 ,29338 ,Nuria,2 
69555 ,36583 ,Flight Lt. Kenny,14 
69597 ,1950 ,Billie Offer,1 
69597 ,9716 ,Skylar Dandridge,0 
69597 ,19754 ,Amy Fisher,0 
69597 ,41282 ,Fantasy Girl,0 
69597 ,120518 ,Cathy Goodwin,3 
69642 ,11498 ,Schwester Constance,5 
69645 ,49874 ,Holk,3 
69651 ,75555 ,Richard,0 
69669 ,15310 ,Jess Robin,0 
69740 ,62410 ,Lanny Nygren,1 
69740 ,371442 ,Bobby,1 
69763 ,76081 ,Sophia Renault,3 
69764 ,13765 ,Mr. Fezziwig,3 
69764 ,18978 ,Merlyn,5 
69764 ,29212 ,Jamison,6 
69764 ,30784 ,Mr. Town,6 
69791 ,20481 ,Captain Eigerman,3 
69791 ,322799 ,Little Eddie Mcvee,2 
69807 ,28739 ,Paul,0 
